id,fav,house_flag,auto,book,blood,roots,name,arts_type,maxLv,timing,judge,target,arts_range,cost,description
698,0,0,1,GF212,セレスチャル,チャンピオン,選定者(エレクトス),選択,1,常時,自動成功,自身,なし,2,得意能力値は【加護】以外の任意の一つ。「種別：神継」のチャンピオン装備一つを取得する。あなたは《神統者》を取得できず、《魔獣化》中のみ「種別：神聖」として扱われ、セレスチャルの「コスト：罪」のアーツを解放状態でなければ使用できない。
699,0,0,1,GF212,セレスチャル,チャンピオン,神統者(テオゴニア),選択,1,常時,自動成功,自身,なし,4,得意能力値は【加護】となる。「種別：神継」のチャンピオン装備一つを取得する。あなたは《選定者》を取得できず、セレスチャルの「コスト：愛」のアーツを解放状態でなければ使用できない。
700,0,0,0,GF212,セレスチャル,チャンピオン,今こそ燃えよ、神の力,魔獣,3,判定直前,自動成功,自身,なし,Lv+5,あなたが行なう命中判定の直前に使用し、その攻撃のダメージ属性を<加護>に変更、ダメージに+[Lv×2+1]D6する。聖闘鎧または神性帯びし肉体を装備中、ダメージにさらに+1D6。1シーン1回。
701,0,0,0,GF212,セレスチャル,チャンピオン,瑕疵なる神性,魔獣,1,常時,自動成功,自身,なし,2,取得時に「攻撃のダメージ」または「<加護>属性以外のA値」のいずれかを選択し、《魔獣化》中+5する。ただし常に、あなたへの攻撃がクリティカル出命中した場合、そのダメージロールであなたのA値とG値を0として扱う。
702,0,0,0,GF212,セレスチャル,チャンピオン,浄化の聖光,魔獣/回復,3,メジャー,自動成功,シーン,シーン,5,1点以上のダメージを受けている対象のクラードをエキストラに変え、戦闘から除外する。または対象の【FP】を[【加護】+(Lv×2)D6]点回復し、変神衣または奇跡の片鱗を装備中、さらにBSひとつを回復する。対象ごとにいずれかの効果をあなたが選択せよ。
703,0,0,0,GF212,セレスチャル,チャンピオン,神羅血破弾,魔獣/攻撃,1,メジャー,白兵,単体,武器,3,対象に白兵攻撃を行なう。そのダメージに+【加護B】し、1点でもダメージを与えた場合、対象に強制的に離脱移動を行わせる(移動先はあなたが決定)。
704,0,0,0,GF212,セレスチャル,チャンピオン,立ち上がれ、神の戦士,20/魔獣,1,効果参照,自動成功,自身,なし,愛,あなたの【FP】が0になった直後に特別に使用できる。あなたの【FP】を1点まで回復する。この効果で解放状態でも回復が可能。1シナリオ1回。
705,0,0,0,GF212,セレスチャル,チャンピオン,神基再臨,純血/魔獣,1,解放状態,自動成功,自身,なし,7,解放状態の間、あなたの【加護】を+2(【FP】は変化しない)し、DRに+【加護】、アーマー値を+【加護B】する。《選定者》を取得時「コスト：4」となる。
706,0,0,0,GF213,セレスチャル,ヴァルキリー,誘いの戦乙女,魔獣/自動,3,効果参照,自動成功,単体,シーン,愛,エンディングフェイズにのみ使用可能。真の死となっている同意した対象をエインヘリャルとして転生させる。PCとして存続させる場合、アフタープレイで「ルーツ：チャンピオン」《選定者》を取得してリビルドせよ。対象は単体から変更できず、一度適用した対象には再使用不可。また常に、《魔獣化》中あなたは飛行状態となり【回避値】+Lv
707,0,0,0,GF213,セレスチャル,ヴァルキリー,戦姉妹の騎行,魔獣/ア,3,イニシアチブ,自動成功,単体,シーン,2,同意した対象はそのシーン中、以下の射撃武器を装備する。装備中、対象は「種別：神聖」として扱われる。1シーン1回。種別：武器(射撃)/命中：1/G値：[Lv+6]/攻撃力：あなたの【加護】+2D6/行動値：[Lv+1]/射程：シーン
708,0,0,0,GF213,セレスチャル,ヴァルキリー,ヴァルキリージャベリン,魔獣/支援,3,DR直前,自動成功,単体,シーン,3,対象が与えるダメージを+【加護B】し、1点でもダメージを与えた場合さらに狼狽を与える。対象が「種別：神聖」なら効果にさらに+1D6。1ラウンドLv回。
709,0,0,0,GF213,セレスチャル,ヴァルキリー,栄光と死の介添,魔獣,1,判定直前,自動成功,単体,シーン,2,そのラウンド中、自身以外の対象が行なう判定の達成値を+2(対象が解放状態ならさらに+2)し、そのラウンドの終了時に対象は10点の【FP】を失う。1ラウンド1回、戦闘中のみ使用可能。
710,0,0,0,GF213,セレスチャル,ヴァルキリー,二―ベルングの呪環,魔獣,1,判定直後,自動成功,単体,シーン,3,《勇者認定》の効果を受けている対象にのみ使用可能。対象が行なった命中判定の達成値を+10する。ただし、その攻撃の終了後に対象は[あなたの【加護】+5]点の【FP】を失う。1シーン1回。
711,0,0,0,GF213,セレスチャル,ヴァルキリー,勇者認定,魔獣,1,メジャー,自動成功,単体,至近,3,あなたが絆を持つ自身以外の対象にのみ使用できる。シナリオ中、対象の攻撃のダメージと<加護>属性のA値を+【加護B】し、対象を「種別：神聖」として扱う。
712,0,0,0,GF213,セレスチャル,ヴァルキリー,死の先を征く者達よ,20/魔獣,3,メジャー,加護,範囲,シーン,6,対象に[【加護】+10+(Lv+1)D6]点のダメージを与える特殊攻撃を行なう。対象は【加護】でドッジを行なう。使用後、あなたが選択したシーン内の「種別：神聖」を持つキャラクター全員の攻撃のダメージを、そのシーン中+(Lv)D6する。
713,0,0,0,GF213,セレスチャル,ヴァルキリー,彼の魂は此処にあり,純血/魔獣,1,常時,自動成功,単体,なし,3,あなたは1シナリオに1回、《勇者認定》の効果を受けている対象にエンディングフェイズでなくとも《誘いの戦乙女》を使用できる。その対象が真の死となった直後に使用し、即座に真の死を回避して【FP】を[あなたの【加護】]点まで回復する。解放状態でも【FP】を回復可能。
714,0,0,0,基本,デーモン,デーモン,悪魔の翼,魔獣,1,常時,自動成功,自身,なし,0,《魔獣化》の効果中、あなたは飛行状態となり、白兵攻撃と射撃攻撃のダメージに+2する。この飛行状態を解除したり、再び飛行状態になるにはマイナーアクションを使用する。あなたの《魔獣化》コストは+2される。
715,0,0,0,基本,デーモン,デーモン,偽りの仮面,なし,1,マイナー,自動成功,自身,なし,2,そのシーンの間、あなたの外見を自由に変更する。見破る場合、【社会】とあなたの【感情】で対決する。この効果はいつでも解除できる。あなたが《簒奪者》を取得している場合、使用したメインプロセス終了時まで隠密状態となる。このとき、敵とエンゲージしていても隠密状態になれる。
716,0,0,0,基本,デーモン,デーモン,愚者の黄金,なし,1,判定直前,自動成功,単体,シーン,2,対象が行なう【社会】による判定の達成値に+2する。購入判定の場合、この修正は+4となる。
717,0,0,0,基本,デーモン,デーモン,災厄者,攻撃/魔法,3,メジャー,感情,範囲,シーン,3,対象に[【感情】+(Lv+1)D6]点のダメージを与える特殊攻撃。対象は【感情】でドッジを行なう。1点でもダメージを与えた場合、さらに狼狽を与える。
718,0,0,0,基本,デーモン,デーモン,殺戮者,魔獣,1,常時,自動成功,自身,なし,0,《魔獣化》の効果中、あなたが行なうDRに+1D6する。あなたの《魔獣化》コストは+2される。
719,0,0,0,基本,デーモン,デーモン,殺戮の宴,魔獣,1,マイナー,自動成功,自身,なし,3,そのシーンの間、あなたが行なう命中判定の達成値に+2する。あなたが《殺戮者》を取得している場合、さらに白兵攻撃と射撃攻撃のダメージに+【感情B】する。
720,0,0,0,基本,デーモン,デーモン,簒奪者,なし,1,判定直後,自動成功,単体,シーン,3,対象が行なった判定の達成値を-3する。1ラウンドに1回まで使用できる。
721,0,0,0,基本,デーモン,デーモン,地獄落とし,攻撃/魔法,3,メジャー,社会,単体,シーン,3,対象に[【感情】+(Lv)D6]のダメージを与える特殊攻撃を行なう。対象は【感情】でドッジを行なう。1点でもダメージを与えた場合、さらに重圧と束縛を与える、あなたが《災厄者》を取得している場合、ダメージにさらに+1D6する。
722,0,0,0,基本,デーモン,デーモン,瘴気の魔爪,魔獣,3,常時,自動成功,自身,なし,0,《魔獣化》の効果中、あなたの素手のダメージを[【感情】+(Lv)+1D6]、G値を[Lv+3]に変更し、素手による攻撃で1点でもダメージを与えた場合、さらに邪毒(Lv)を与える。あなたの《魔獣化》コストは+2される。
723,0,0,0,基本,デーモン,デーモン,魂の契約書,なし,1,判定直後,自動成功,単体,シーン,2,あなた以外の同意した対象が判定を行なった直後に使用する。その判定の達成値を+3し、対象は人間性を1D6点失う。あなたが《誘惑者》を取得している場合、達成値への修正は+4となる。1シーン1回まで使用できる。
